node_a,node_b,datetime
1177,1103,2009-06-29 14:05:00
1179,1337,2009-06-29 14:05:00
1191,1208,2009-06-29 14:05:00
1073,1089,2009-06-29 14:05:00
1073,1075,2009-06-29 14:05:00
1127,1146,2009-06-29 14:05:00
1053,1208,2009-06-29 14:05:00
1090,1126,2009-06-29 14:05:00
1103,1208,2009-06-29 14:05:00
1061,1125,2009-06-29 14:05:00
1125,1105,2009-06-29 14:05:00
1063,1138,2009-06-29 14:05:00
1177,1103,2009-06-29 14:05:20
1177,1191,2009-06-29 14:05:20
1049,1061,2009-06-29 14:05:20
1181,1143,2009-06-29 14:05:20
1063,1138,2009-06-29 14:05:20
1073,1089,2009-06-29 14:05:20
1073,1075,2009-06-29 14:05:20
1191,1208,2009-06-29 14:05:20
1191,1103,2009-06-29 14:05:20
1061,1125,2009-06-29 14:05:20
1125,1105,2009-06-29 14:05:20
1177,1103,2009-06-29 14:05:40
1181,1143,2009-06-29 14:05:40
1061,1125,2009-06-29 14:05:40
1073,1075,2009-06-29 14:05:40
1053,1208,2009-06-29 14:05:40
1103,1191,2009-06-29 14:05:40
1208,1191,2009-06-29 14:05:40
1164,1089,2009-06-29 14:06:00
1177,1103,2009-06-29 14:06:00
1049,1061,2009-06-29 14:06:00
1053,1191,2009-06-29 14:06:00
1061,1125,2009-06-29 14:06:00
1105,1125,2009-06-29 14:06:00
1191,1208,2009-06-29 14:06:00
1191,1103,2009-06-29 14:06:00
1073,1075,2009-06-29 14:06:00
1177,1103,2009-06-29 14:06:20
1177,1191,2009-06-29 14:06:20
1049,1061,2009-06-29 14:06:20
1189,1105,2009-06-29 14:06:20
1191,1208,2009-06-29 14:06:20
1191,1103,2009-06-29 14:06:20
1198,1146,2009-06-29 14:06:20
1073,1089,2009-06-29 14:06:20
1127,1146,2009-06-29 14:06:20
1061,1125,2009-06-29 14:06:20
1125,1105,2009-06-29 14:06:20
1105,1063,2009-06-29 14:06:20
1040,1179,2009-06-29 14:06:40
1040,1180,2009-06-29 14:06:40
1049,1061,2009-06-29 14:06:40
1177,1103,2009-06-29 14:06:40
1063,1138,2009-06-29 14:06:40
1061,1125,2009-06-29 14:06:40
1073,1089,2009-06-29 14:06:40
1337,1179,2009-06-29 14:06:40
1105,1125,2009-06-29 14:06:40
1164,1073,2009-06-29 14:07:00
1040,1090,2009-06-29 14:07:00
1040,1199,2009-06-29 14:07:00
1177,1103,2009-06-29 14:07:00
1177,1191,2009-06-29 14:07:00
1049,1061,2009-06-29 14:07:00
1049,1125,2009-06-29 14:07:00
1180,1080,2009-06-29 14:07:00
1189,1105,2009-06-29 14:07:00
1061,1125,2009-06-29 14:07:00
1125,1105,2009-06-29 14:07:00
1164,1073,2009-06-29 14:07:20
1040,1133,2009-06-29 14:07:20
1041,1206,2009-06-29 14:07:20
1049,1061,2009-06-29 14:07:20
1049,1125,2009-06-29 14:07:20
1180,1080,2009-06-29 14:07:20
1189,1105,2009-06-29 14:07:20
1191,1208,2009-06-29 14:07:20
1191,1103,2009-06-29 14:07:20
1125,1105,2009-06-29 14:07:20
1063,1138,2009-06-29 14:07:20
1040,1114,2009-06-29 14:07:40
1177,1103,2009-06-29 14:07:40
1049,1061,2009-06-29 14:07:40
1049,1125,2009-06-29 14:07:40
1053,1208,2009-06-29 14:07:40
1063,1138,2009-06-29 14:07:40
1067,1082,2009-06-29 14:07:40
1090,1126,2009-06-29 14:07:40
1103,1191,2009-06-29 14:07:40
1189,1105,2009-06-29 14:07:40
1040,1114,2009-06-29 14:08:00
1177,1103,2009-06-29 14:08:00
1049,1061,2009-06-29 14:08:00
1049,1125,2009-06-29 14:08:00
1189,1105,2009-06-29 14:08:00
1073,1089,2009-06-29 14:08:00
1075,1142,2009-06-29 14:08:00
1336,1125,2009-06-29 14:08:00
1090,1126,2009-06-29 14:08:00
1061,1125,2009-06-29 14:08:00
1061,1105,2009-06-29 14:08:00
1164,1089,2009-06-29 14:08:20
1040,1199,2009-06-29 14:08:20
1177,1191,2009-06-29 14:08:20
1063,1138,2009-06-29 14:08:20
1191,1208,2009-06-29 14:08:20
1075,1089,2009-06-29 14:08:20
1075,1142,2009-06-29 14:08:20
1337,1179,2009-06-29 14:08:20
1090,1126,2009-06-29 14:08:20
1191,1208,2009-06-29 14:08:40
1191,1177,2009-06-29 14:08:40
1191,1053,2009-06-29 14:08:40
1040,1199,2009-06-29 14:08:40
1189,1063,2009-06-29 14:08:40
1063,1138,2009-06-29 14:08:40
1075,1089,2009-06-29 14:08:40
1040,1114,2009-06-29 14:09:00
1040,1199,2009-06-29 14:09:00
1177,1191,2009-06-29 14:09:00
1177,1103,2009-06-29 14:09:00
1063,1138,2009-06-29 14:09:00
1067,1082,2009-06-29 14:09:00
1075,1089,2009-06-29 14:09:00
1208,1191,2009-06-29 14:09:00
1336,1125,2009-06-29 14:09:00
1125,1105,2009-06-29 14:09:00
1191,1208,2009-06-29 14:09:20
1191,1177,2009-06-29 14:09:20
1191,1103,2009-06-29 14:09:20
1040,1073,2009-06-29 14:09:20
1040,1114,2009-06-29 14:09:20
1040,1199,2009-06-29 14:09:20
1171,1215,2009-06-29 14:09:20
1177,1103,2009-06-29 14:09:20
1063,1138,2009-06-29 14:09:20
1067,1082,2009-06-29 14:09:20
1075,1142,2009-06-29 14:09:20
1336,1125,2009-06-29 14:09:20
1215,1214,2009-06-29 14:09:20
1125,1105,2009-06-29 14:09:20
1040,1199,2009-06-29 14:09:40
1177,1191,2009-06-29 14:09:40
1177,1103,2009-06-29 14:09:40
1053,1208,2009-06-29 14:09:40
1056,1092,2009-06-29 14:09:40
1061,1336,2009-06-29 14:09:40
1061,1125,2009-06-29 14:09:40
1191,1208,2009-06-29 14:09:40
1090,1126,2009-06-29 14:09:40
1125,1105,2009-06-29 14:09:40
1063,1138,2009-06-29 14:09:40
1040,1114,2009-06-29 14:10:00
1171,1214,2009-06-29 14:10:00
1177,1191,2009-06-29 14:10:00
1177,1103,2009-06-29 14:10:00
1180,1125,2009-06-29 14:10:00
1061,1080,2009-06-29 14:10:00
1061,1125,2009-06-29 14:10:00
1191,1208,2009-06-29 14:10:00
1125,1105,2009-06-29 14:10:00
1063,1138,2009-06-29 14:10:00
1040,1114,2009-06-29 14:10:20
1040,1199,2009-06-29 14:10:20
1171,1214,2009-06-29 14:10:20
1177,1103,2009-06-29 14:10:20
1177,1191,2009-06-29 14:10:20
1180,1125,2009-06-29 14:10:20
1063,1138,2009-06-29 14:10:20
1056,1092,2009-06-29 14:10:20
1191,1103,2009-06-29 14:10:20
1193,1358,2009-06-29 14:10:20
1090,1126,2009-06-29 14:10:20
1105,1125,2009-06-29 14:10:20
1191,1177,2009-06-29 14:10:40
1171,1214,2009-06-29 14:10:40
1177,1103,2009-06-29 14:10:40
1063,1138,2009-06-29 14:10:40
1193,1358,2009-06-29 14:10:40
1075,1142,2009-06-29 14:10:40
1337,1179,2009-06-29 14:10:40
1089,1142,2009-06-29 14:10:40
1061,1125,2009-06-29 14:10:40
1040,1133,2009-06-29 14:11:00
1040,1199,2009-06-29 14:11:00
1171,1138,2009-06-29 14:11:00
1177,1103,2009-06-29 14:11:00
1063,1358,2009-06-29 14:11:00
1105,1125,2009-06-29 14:11:00
1191,1208,2009-06-29 14:11:00
1191,1103,2009-06-29 14:11:00
1073,1061,2009-06-29 14:11:00
1075,1142,2009-06-29 14:11:00
1080,1107,2009-06-29 14:11:00
1089,1142,2009-06-29 14:11:00
1358,1193,2009-06-29 14:11:00
1336,1125,2009-06-29 14:11:00
1155,1135,2009-06-29 14:11:20
1040,1114,2009-06-29 14:11:20
1040,1199,2009-06-29 14:11:20
1171,1336,2009-06-29 14:11:20
1171,1138,2009-06-29 14:11:20
1177,1103,2009-06-29 14:11:20
1177,1191,2009-06-29 14:11:20
1075,1142,2009-06-29 14:11:20
1191,1103,2009-06-29 14:11:20
1089,1142,2009-06-29 14:11:20
1125,1105,2009-06-29 14:11:20
1152,1180,2009-06-29 14:11:40
1040,1199,2009-06-29 14:11:40
1171,1138,2009-06-29 14:11:40
1177,1103,2009-06-29 14:11:40
1177,1191,2009-06-29 14:11:40
1180,1125,2009-06-29 14:11:40
1191,1103,2009-06-29 14:11:40
1075,1142,2009-06-29 14:11:40
1358,1193,2009-06-29 14:11:40
1125,1105,2009-06-29 14:11:40
1152,1089,2009-06-29 14:12:00
1191,1177,2009-06-29 14:12:00
1155,1135,2009-06-29 14:12:00
1177,1208,2009-06-29 14:12:00
1177,1103,2009-06-29 14:12:00
1180,1125,2009-06-29 14:12:00
1063,1336,2009-06-29 14:12:00
1193,1358,2009-06-29 14:12:00
1090,1126,2009-06-29 14:12:00
1125,1105,2009-06-29 14:12:00
1152,1089,2009-06-29 14:12:20
1164,1075,2009-06-29 14:12:20
1040,1114,2009-06-29 14:12:20
1177,1208,2009-06-29 14:12:20
1177,1191,2009-06-29 14:12:20
1177,1103,2009-06-29 14:12:20
1191,1208,2009-06-29 14:12:20
1191,1103,2009-06-29 14:12:20
1075,1142,2009-06-29 14:12:20
1191,1208,2009-06-29 14:12:40
1191,1177,2009-06-29 14:12:40
1191,1103,2009-06-29 14:12:40
1164,1075,2009-06-29 14:12:40
1164,1142,2009-06-29 14:12:40
1040,1114,2009-06-29 14:12:40
1040,1199,2009-06-29 14:12:40
1177,1103,2009-06-29 14:12:40
1179,1337,2009-06-29 14:12:40
1179,1125,2009-06-29 14:12:40
1056,1092,2009-06-29 14:12:40
1063,1138,2009-06-29 14:12:40
1193,1358,2009-06-29 14:12:40
1075,1142,2009-06-29 14:12:40
1090,1126,2009-06-29 14:12:40
1125,1105,2009-06-29 14:12:40
1152,1089,2009-06-29 14:13:00
1164,1075,2009-06-29 14:13:00
1040,1199,2009-06-29 14:13:00
1177,1103,2009-06-29 14:13:00
1179,1337,2009-06-29 14:13:00
1191,1208,2009-06-29 14:13:00
1191,1103,2009-06-29 14:13:00
1193,1117,2009-06-29 14:13:00
1193,1358,2009-06-29 14:13:00
1090,1126,2009-06-29 14:13:00
1358,1117,2009-06-29 14:13:00
1152,1089,2009-06-29 14:13:20
1177,1103,2009-06-29 14:13:20
1075,1142,2009-06-29 14:13:20
1358,1117,2009-06-29 14:13:20
1125,1105,2009-06-29 14:13:20
1152,1089,2009-06-29 14:13:40
1177,1103,2009-06-29 14:13:40
1177,1191,2009-06-29 14:13:40
1191,1208,2009-06-29 14:13:40
1191,1103,2009-06-29 14:13:40
1075,1142,2009-06-29 14:13:40
1125,1105,2009-06-29 14:13:40
1152,1089,2009-06-29 14:14:00
1152,1142,2009-06-29 14:14:00
1177,1191,2009-06-29 14:14:00
1179,1337,2009-06-29 14:14:00
1063,1336,2009-06-29 14:14:00
1189,1105,2009-06-29 14:14:00
1193,1358,2009-06-29 14:14:00
1075,1142,2009-06-29 14:14:00
1090,1065,2009-06-29 14:14:00
1125,1105,2009-06-29 14:14:00
1152,1089,2009-06-29 14:14:20
1177,1191,2009-06-29 14:14:20
1189,1105,2009-06-29 14:14:20
1191,1208,2009-06-29 14:14:20
1075,1142,2009-06-29 14:14:20
1336,1063,2009-06-29 14:14:20
1125,1105,2009-06-29 14:14:20
1189,1105,2009-06-29 14:14:40
1073,1360,2009-06-29 14:14:40
1075,1142,2009-06-29 14:14:40
1080,1337,2009-06-29 14:14:40
1080,1107,2009-06-29 14:14:40
1208,1191,2009-06-29 14:14:40
1152,1337,2009-06-29 14:15:00
1063,1138,2009-06-29 14:15:00
1189,1125,2009-06-29 14:15:00
1191,1208,2009-06-29 14:15:00
1198,1146,2009-06-29 14:15:00
1073,1360,2009-06-29 14:15:00
1075,1089,2009-06-29 14:15:00
1075,1142,2009-06-29 14:15:00
1080,1337,2009-06-29 14:15:00
1171,1138,2009-06-29 14:15:20
1189,1105,2009-06-29 14:15:20
1073,1360,2009-06-29 14:15:20
1075,1089,2009-06-29 14:15:20
1075,1142,2009-06-29 14:15:20
1080,1107,2009-06-29 14:15:20
1089,1142,2009-06-29 14:15:20
1063,1138,2009-06-29 14:15:20
1171,1138,2009-06-29 14:15:40
1073,1360,2009-06-29 14:15:40
1075,1142,2009-06-29 14:15:40
1152,1337,2009-06-29 14:16:00
1171,1138,2009-06-29 14:16:00
1189,1105,2009-06-29 14:16:00
1189,1125,2009-06-29 14:16:00
1073,1360,2009-06-29 14:16:00
1075,1142,2009-06-29 14:16:00
1336,1063,2009-06-29 14:16:00
1171,1138,2009-06-29 14:16:20
1073,1360,2009-06-29 14:16:20
1080,1107,2009-06-29 14:16:20
1152,1337,2009-06-29 14:16:40
1171,1138,2009-06-29 14:16:40
1063,1336,2009-06-29 14:16:40
1073,1360,2009-06-29 14:16:40
1171,1138,2009-06-29 14:17:00
1189,1105,2009-06-29 14:17:00
1189,1125,2009-06-29 14:17:00
1063,1336,2009-06-29 14:17:00
1105,1125,2009-06-29 14:17:00
1152,1337,2009-06-29 14:17:20
1171,1138,2009-06-29 14:17:20
1063,1336,2009-06-29 14:17:20
1080,1107,2009-06-29 14:17:20
1152,1337,2009-06-29 14:17:40
1156,1198,2009-06-29 14:17:40
1171,1360,2009-06-29 14:17:40
1171,1138,2009-06-29 14:17:40
1189,1125,2009-06-29 14:17:40
1063,1336,2009-06-29 14:17:40
1080,1107,2009-06-29 14:17:40
1152,1337,2009-06-29 14:18:00
1171,1360,2009-06-29 14:18:00
1171,1138,2009-06-29 14:18:00
1189,1125,2009-06-29 14:18:00
1063,1336,2009-06-29 14:18:00
1360,1138,2009-06-29 14:18:00
1171,1360,2009-06-29 14:18:20
1171,1138,2009-06-29 14:18:20
1189,1125,2009-06-29 14:18:20
1063,1336,2009-06-29 14:18:20
1360,1138,2009-06-29 14:18:20
1152,1337,2009-06-29 14:18:40
1171,1138,2009-06-29 14:18:40
1063,1336,2009-06-29 14:18:40
1360,1138,2009-06-29 14:18:40
1152,1337,2009-06-29 14:19:00
1171,1360,2009-06-29 14:19:00
1063,1336,2009-06-29 14:19:00
1198,1146,2009-06-29 14:19:00
1360,1138,2009-06-29 14:19:00
1171,1360,2009-06-29 14:19:20
1063,1336,2009-06-29 14:19:20
1080,1107,2009-06-29 14:19:20
1090,1126,2009-06-29 14:19:20
1360,1138,2009-06-29 14:19:20
1171,1360,2009-06-29 14:19:40
1360,1138,2009-06-29 14:19:40
1155,1092,2009-06-29 14:20:00
1063,1336,2009-06-29 14:20:00
1212,1125,2009-06-29 14:20:00
1063,1336,2009-06-29 14:20:20
1212,1125,2009-06-29 14:20:20
1171,1138,2009-06-29 14:20:40
1063,1336,2009-06-29 14:20:40
1063,1075,2009-06-29 14:20:40
1127,1146,2009-06-29 14:20:40
1152,1337,2009-06-29 14:21:00
1152,1107,2009-06-29 14:21:00
1171,1075,2009-06-29 14:21:00
1063,1336,2009-06-29 14:21:00
1127,1146,2009-06-29 14:21:00
1152,1337,2009-06-29 14:21:20
1063,1336,2009-06-29 14:21:20
1063,1336,2009-06-29 14:21:40
1212,1125,2009-06-29 14:21:40
1171,1138,2009-06-29 14:22:00
1063,1336,2009-06-29 14:22:00
1335,1135,2009-06-29 14:22:00
1212,1125,2009-06-29 14:22:00
1152,1089,2009-06-29 14:22:20
1171,1138,2009-06-29 14:22:20
1212,1125,2009-06-29 14:22:20
1127,1146,2009-06-29 14:22:20
1152,1089,2009-06-29 14:22:40
1171,1138,2009-06-29 14:22:40
1063,1336,2009-06-29 14:22:40
1152,1089,2009-06-29 14:23:00
1127,1146,2009-06-29 14:23:00
1047,1093,2009-06-29 14:23:20
1152,1089,2009-06-29 14:23:40
1075,1358,2009-06-29 14:23:40
1335,1135,2009-06-29 14:23:40
1152,1089,2009-06-29 14:24:00
1152,1089,2009-06-29 14:24:20
1047,1093,2009-06-29 14:24:20
1198,1146,2009-06-29 14:24:20
1152,1089,2009-06-29 14:24:40
1171,1336,2009-06-29 14:24:40
1171,1138,2009-06-29 14:24:40
1335,1135,2009-06-29 14:24:40
1336,1138,2009-06-29 14:24:40
1152,1089,2009-06-29 14:25:00
1171,1138,2009-06-29 14:25:00
1067,1228,2009-06-29 14:25:00
1152,1089,2009-06-29 14:25:20
1171,1138,2009-06-29 14:25:20
1090,1127,2009-06-29 14:25:20
1152,1089,2009-06-29 14:25:40
1335,1135,2009-06-29 14:25:40
1152,1089,2009-06-29 14:26:00
1152,1089,2009-06-29 14:26:20
1090,1126,2009-06-29 14:26:20
1152,1089,2009-06-29 14:26:40
1210,1089,2009-06-29 14:26:40
1152,1089,2009-06-29 14:27:00
1067,1228,2009-06-29 14:27:00
1152,1089,2009-06-29 14:27:20
1067,1228,2009-06-29 14:27:20
1152,1089,2009-06-29 14:27:40
1171,1336,2009-06-29 14:27:40
1171,1336,2009-06-29 14:28:00
1152,1089,2009-06-29 14:28:20
1152,1089,2009-06-29 14:28:40
1152,1089,2009-06-29 14:29:00
1152,1089,2009-06-29 14:29:20
1156,1075,2009-06-29 14:29:20
1152,1089,2009-06-29 14:29:40
1156,1164,2009-06-29 14:29:40
1080,1107,2009-06-29 14:29:40
1127,1146,2009-06-29 14:29:40
1127,1146,2009-06-29 14:30:00
1152,1089,2009-06-29 14:30:20
1155,1335,2009-06-29 14:30:20
1156,1164,2009-06-29 14:30:20
1187,1088,2009-06-29 14:30:20
1152,1089,2009-06-29 14:30:40
1155,1335,2009-06-29 14:30:40
1152,1089,2009-06-29 14:31:00
1155,1135,2009-06-29 14:31:00
1152,1089,2009-06-29 14:31:20
1155,1335,2009-06-29 14:31:20
1212,1125,2009-06-29 14:31:20
1336,1337,2009-06-29 14:31:40
1127,1146,2009-06-29 14:31:40
1073,1117,2009-06-29 14:32:00
1152,1089,2009-06-29 14:32:20
1199,1228,2009-06-29 14:32:20
1199,1228,2009-06-29 14:32:40
1336,1337,2009-06-29 14:32:40
1228,1360,2009-06-29 14:32:40
1199,1360,2009-06-29 14:33:00
1152,1089,2009-06-29 14:33:20
1152,1089,2009-06-29 14:33:40
1067,1359,2009-06-29 14:33:40
1152,1080,2009-06-29 14:34:00
1187,1088,2009-06-29 14:34:00
1152,1080,2009-06-29 14:34:20
1187,1088,2009-06-29 14:34:20
1073,1117,2009-06-29 14:34:20
1152,1080,2009-06-29 14:34:40
1040,1053,2009-06-29 14:34:40
1199,1138,2009-06-29 14:34:40
1152,1080,2009-06-29 14:35:00
1088,1187,2009-06-29 14:35:00
1089,1142,2009-06-29 14:35:00
1152,1080,2009-06-29 14:35:20
1187,1088,2009-06-29 14:35:20
1090,1126,2009-06-29 14:35:20
1228,1142,2009-06-29 14:35:20
1127,1146,2009-06-29 14:35:20
1067,1082,2009-06-29 14:35:40
1152,1080,2009-06-29 14:36:00
1067,1090,2009-06-29 14:36:00
1336,1138,2009-06-29 14:36:00
1127,1146,2009-06-29 14:36:00
1187,1088,2009-06-29 14:36:20
1082,1142,2009-06-29 14:36:20
1152,1089,2009-06-29 14:36:40
1152,1228,2009-06-29 14:36:40
1187,1088,2009-06-29 14:36:40
1187,1051,2009-06-29 14:36:40
1089,1228,2009-06-29 14:36:40
1152,1228,2009-06-29 14:37:00
1082,1359,2009-06-29 14:37:00
1152,1228,2009-06-29 14:37:20
1088,1092,2009-06-29 14:37:20
1089,1228,2009-06-29 14:37:20
1336,1138,2009-06-29 14:37:20
1089,1228,2009-06-29 14:37:40
1152,1228,2009-06-29 14:38:00
1155,1135,2009-06-29 14:38:00
1040,1067,2009-06-29 14:38:00
1040,1092,2009-06-29 14:38:00
1080,1336,2009-06-29 14:38:00
1089,1228,2009-06-29 14:38:00
1152,1228,2009-06-29 14:38:20
1155,1229,2009-06-29 14:38:20
1155,1135,2009-06-29 14:38:20
1040,1092,2009-06-29 14:38:20
1089,1228,2009-06-29 14:38:20
1090,1126,2009-06-29 14:38:20
1152,1228,2009-06-29 14:38:40
1067,1082,2009-06-29 14:38:40
1088,1090,2009-06-29 14:38:40
1089,1228,2009-06-29 14:38:40
1090,1126,2009-06-29 14:38:40
1152,1089,2009-06-29 14:39:00
1152,1228,2009-06-29 14:39:00
1040,1360,2009-06-29 14:39:00
1040,1092,2009-06-29 14:39:00
1089,1228,2009-06-29 14:39:00
1127,1146,2009-06-29 14:39:00
1152,1228,2009-06-29 14:39:20
1092,1080,2009-06-29 14:39:20
1127,1146,2009-06-29 14:39:20
1152,1228,2009-06-29 14:39:40
1067,1138,2009-06-29 14:39:40
1212,1125,2009-06-29 14:39:40
1089,1228,2009-06-29 14:39:40
1067,1138,2009-06-29 14:40:00
1073,1117,2009-06-29 14:40:00
1127,1146,2009-06-29 14:40:00
1051,1073,2009-06-29 14:40:20
1089,1228,2009-06-29 14:40:20
1127,1146,2009-06-29 14:40:20
1152,1228,2009-06-29 14:40:40
1080,1149,2009-06-29 14:40:40
1155,1335,2009-06-29 14:41:00
1080,1149,2009-06-29 14:41:00
1212,1125,2009-06-29 14:41:00
1152,1228,2009-06-29 14:41:20
1187,1334,2009-06-29 14:41:20
1073,1138,2009-06-29 14:41:20
1089,1228,2009-06-29 14:41:20
1127,1146,2009-06-29 14:41:20
1152,1228,2009-06-29 14:41:40
1155,1117,2009-06-29 14:41:40
1155,1149,2009-06-29 14:41:40
1040,1360,2009-06-29 14:41:40
1073,1138,2009-06-29 14:41:40
1152,1228,2009-06-29 14:42:00
1212,1125,2009-06-29 14:42:00
1089,1228,2009-06-29 14:42:00
1127,1146,2009-06-29 14:42:00
1152,1228,2009-06-29 14:42:20
1155,1135,2009-06-29 14:42:20
1067,1334,2009-06-29 14:42:20
1067,1359,2009-06-29 14:42:20
1335,1135,2009-06-29 14:42:20
1212,1125,2009-06-29 14:42:20
1127,1146,2009-06-29 14:42:20
1155,1117,2009-06-29 14:42:40
1067,1334,2009-06-29 14:42:40
1073,1138,2009-06-29 14:42:40
1335,1135,2009-06-29 14:42:40
1212,1125,2009-06-29 14:42:40
1127,1146,2009-06-29 14:42:40
1073,1138,2009-06-29 14:43:00
1212,1125,2009-06-29 14:43:00
1127,1146,2009-06-29 14:43:00
1040,1067,2009-06-29 14:43:40
1090,1125,2009-06-29 14:43:40
1117,1138,2009-06-29 14:43:40
1040,1114,2009-06-29 14:44:00
1073,1138,2009-06-29 14:44:00
1082,1125,2009-06-29 14:44:00
1089,1228,2009-06-29 14:44:00
1117,1125,2009-06-29 14:44:00
1040,1114,2009-06-29 14:44:20
1199,1082,2009-06-29 14:44:20
1073,1138,2009-06-29 14:44:20
1089,1228,2009-06-29 14:44:20
1040,1114,2009-06-29 14:44:40
1199,1082,2009-06-29 14:44:40
1334,1359,2009-06-29 14:44:40
1089,1228,2009-06-29 14:44:40
1040,1114,2009-06-29 14:45:00
1199,1082,2009-06-29 14:45:00
1155,1135,2009-06-29 14:45:20
1040,1334,2009-06-29 14:45:20
1089,1228,2009-06-29 14:45:40
1199,1082,2009-06-29 14:46:00
1089,1228,2009-06-29 14:46:00
1199,1082,2009-06-29 14:46:20
1199,1082,2009-06-29 14:47:00
1334,1360,2009-06-29 14:47:00
1088,1138,2009-06-29 14:47:00
1090,1131,2009-06-29 14:47:00
1113,1104,2009-06-29 14:47:00
1088,1138,2009-06-29 14:47:20
1089,1228,2009-06-29 14:47:20
1334,1360,2009-06-29 14:47:20
1088,1138,2009-06-29 14:47:40
1334,1360,2009-06-29 14:47:40
1187,1113,2009-06-29 14:48:00
1088,1138,2009-06-29 14:48:00
1229,1113,2009-06-29 14:48:00
1187,1229,2009-06-29 14:48:20
1175,1107,2009-06-29 14:48:40
1088,1138,2009-06-29 14:48:40
1089,1228,2009-06-29 14:48:40
1360,1138,2009-06-29 14:48:40
1067,1082,2009-06-29 14:49:00
1088,1138,2009-06-29 14:49:00
1187,1113,2009-06-29 14:49:20
1089,1228,2009-06-29 14:49:20
1088,1104,2009-06-29 14:49:40
1067,1082,2009-06-29 14:50:00
1067,1359,2009-06-29 14:50:00
1082,1359,2009-06-29 14:50:20
1164,1104,2009-06-29 14:50:40
1164,1138,2009-06-29 14:50:40
1104,1138,2009-06-29 14:50:40
1067,1359,2009-06-29 14:51:00
1156,1109,2009-06-29 14:51:20
1053,1103,2009-06-29 14:51:20
1337,1179,2009-06-29 14:51:20
1089,1228,2009-06-29 14:51:20
1156,1109,2009-06-29 14:51:40
1067,1080,2009-06-29 14:51:40
1067,1082,2009-06-29 14:51:40
1080,1359,2009-06-29 14:51:40
1089,1228,2009-06-29 14:51:40
1156,1109,2009-06-29 14:52:00
1156,1214,2009-06-29 14:52:00
1175,1103,2009-06-29 14:52:00
1067,1082,2009-06-29 14:52:00
1341,1210,2009-06-29 14:52:00
1214,1109,2009-06-29 14:52:00
1089,1228,2009-06-29 14:52:00
1156,1214,2009-06-29 14:52:20
1067,1082,2009-06-29 14:52:20
1082,1359,2009-06-29 14:52:20
1089,1228,2009-06-29 14:52:20
1067,1082,2009-06-29 14:52:40
1089,1228,2009-06-29 14:52:40
1067,1082,2009-06-29 14:53:00
1089,1228,2009-06-29 14:53:00
1067,1082,2009-06-29 14:53:20
1082,1359,2009-06-29 14:53:20
1089,1228,2009-06-29 14:53:20
1056,1107,2009-06-29 14:53:40
1191,1208,2009-06-29 14:53:40
1067,1082,2009-06-29 14:53:40
1082,1359,2009-06-29 14:53:40
1089,1228,2009-06-29 14:53:40
1191,1208,2009-06-29 14:54:00
1089,1228,2009-06-29 14:54:00
1179,1337,2009-06-29 14:54:20
1191,1208,2009-06-29 14:54:20
1089,1228,2009-06-29 14:54:20
1179,1337,2009-06-29 14:54:40
1089,1228,2009-06-29 14:54:40
1191,1208,2009-06-29 14:55:00
1089,1228,2009-06-29 14:55:00
1067,1080,2009-06-29 14:55:20
1067,1082,2009-06-29 14:55:20
1335,1051,2009-06-29 14:55:20
1080,1082,2009-06-29 14:55:20
1090,1126,2009-06-29 14:55:20
1171,1086,2009-06-29 14:56:00
1198,1126,2009-06-29 14:56:00
1086,1138,2009-06-29 14:56:00
1086,1125,2009-06-29 14:56:00
1051,1335,2009-06-29 14:56:20
1198,1126,2009-06-29 14:56:20
1104,1125,2009-06-29 14:56:20
1171,1138,2009-06-29 14:56:40
1198,1126,2009-06-29 14:56:40
1171,1138,2009-06-29 14:57:00
1067,1080,2009-06-29 14:57:00
1080,1082,2009-06-29 14:57:00
1191,1227,2009-06-29 14:57:20
1067,1080,2009-06-29 14:57:20
1162,1080,2009-06-29 14:57:40
1162,1067,2009-06-29 14:57:40
1180,1149,2009-06-29 14:57:40
1191,1208,2009-06-29 14:57:40
1067,1080,2009-06-29 14:57:40
1080,1138,2009-06-29 14:57:40
1162,1080,2009-06-29 14:58:00
1162,1082,2009-06-29 14:58:00
1171,1138,2009-06-29 14:58:00
1080,1067,2009-06-29 14:58:00
1080,1138,2009-06-29 14:58:00
1177,1208,2009-06-29 14:58:00
1177,1104,2009-06-29 14:58:00
1191,1104,2009-06-29 14:58:00
1191,1193,2009-06-29 14:58:00
1162,1080,2009-06-29 14:58:20
1187,1088,2009-06-29 14:58:20
1067,1080,2009-06-29 14:58:20
1090,1126,2009-06-29 14:58:20
1104,1191,2009-06-29 14:58:40
1162,1080,2009-06-29 14:58:40
1187,1088,2009-06-29 14:58:40
1067,1080,2009-06-29 14:58:40
1191,1208,2009-06-29 14:59:00
1191,1227,2009-06-29 14:59:00
1080,1359,2009-06-29 14:59:00
1227,1104,2009-06-29 14:59:00
1067,1080,2009-06-29 14:59:20
1080,1082,2009-06-29 14:59:20
1227,1104,2009-06-29 14:59:20
1177,1208,2009-06-29 14:59:40
1191,1208,2009-06-29 14:59:40
1227,1143,2009-06-29 14:59:40
1133,1138,2009-06-29 14:59:40
1133,1138,2009-06-29 15:00:00
1067,1082,2009-06-29 15:00:20
1082,1359,2009-06-29 15:00:20
1155,1135,2009-06-29 15:00:40
1067,1082,2009-06-29 15:00:40
1067,1082,2009-06-29 15:01:00
1336,1125,2009-06-29 15:01:00
